iface,ppn,unit,test,bytes,uvn,no_uvn
ib0,1,messages/sec,Birandom,256,61698,106251
ib0,1,messages/sec,Birandom,512,57862,86163
ib0,1,messages/sec,Birandom,1024,56953,84061
ib0,1,messages/sec,Birandom,2048,55111,79256
ib0,1,messages/sec,Birandom,4096,49993,69857
ib0,1,messages/sec,Birandom,8192,43229,59936
ib0,1,messages/sec,Birandom,16384,30778,41648
ib0,1,messages/sec,Birandom,32768,20564,26508
ib0,1,messages/sec,Birandom,65536,12949,15169
ib0,1,messages/sec,Birandom,131072,7227,7620
ib0,1,messages/sec,Birandom,262144,5817,7153
ib0,1,messages/sec,Birandom,524288,3606,4187
ib0,1,messages/sec,Birandom,1048576,2065,2272
ib0,1,messages/sec,Birandom,2097152,1173,1252
ib0,1,messages/sec,Birandom,4194304,605,655
ib0,1,messages/sec,Corandom,0,62584,104921
ib0,1,messages/sec,Corandom,1,63685,106449
ib0,1,messages/sec,Corandom,2,64022,107464
ib0,1,messages/sec,Corandom,4,64175,105067
ib0,1,messages/sec,Corandom,8,64071,108295
ib0,1,messages/sec,Corandom,16,63654,106954
ib0,1,messages/sec,Corandom,32,64037,105570
ib0,1,messages/sec,Corandom,64,63476,104141
ib0,1,messages/sec,Corandom,128,61992,102481
ib0,1,messages/sec,Corandom,256,61648,102484
ib0,1,messages/sec,Corandom,512,57699,85063
ib0,1,messages/sec,Corandom,1024,56664,83134
ib0,1,messages/sec,Corandom,2048,54884,78816
ib0,1,messages/sec,Corandom,4096,49973,69047
ib0,1,messages/sec,Corandom,8192,44129,59634
ib0,1,messages/sec,Corandom,16384,30358,40431
ib0,1,messages/sec,Corandom,32768,20297,25632
ib0,1,messages/sec,Corandom,65536,12650,14588
ib0,1,messages/sec,Corandom,131072,6875,7405
ib0,1,messages/sec,Corandom,262144,5769,7014
ib0,1,messages/sec,Corandom,524288,3543,4085
ib0,1,messages/sec,Corandom,1048576,2028,2244
ib0,1,messages/sec,Corandom,2097152,1132,1236
ib0,1,messages/sec,Corandom,4194304,596,647
default,28,microseconds,PingPong,0,7.42,7.38
default,28,microseconds,PingPong,1,6.68,6.66
default,28,microseconds,PingPong,2,6.62,6.61
default,28,microseconds,PingPong,4,6.63,6.60
default,28,microseconds,PingPong,8,6.65,6.64
default,28,microseconds,PingPong,16,6.65,6.63
default,28,microseconds,PingPong,32,6.67,6.65
default,28,microseconds,PingPong,64,6.87,6.86
default,28,microseconds,PingPong,128,7.21,7.18
default,28,microseconds,PingPong,256,7.56,7.52
default,28,microseconds,PingPong,512,7.64,7.63
default,28,microseconds,PingPong,1024,7.96,7.89
default,28,microseconds,PingPong,2048,9.65,9.52
default,28,microseconds,PingPong,4096,13.70,13.50
default,28,microseconds,PingPong,8192,22.08,21.84
default,28,microseconds,PingPong,16384,43.90,43.61
default,28,microseconds,PingPong,32768,85.31,84.86
default,28,microseconds,PingPong,65536,233.35,234.28
default,28,microseconds,PingPong,131072,317.11,318.36
default,28,microseconds,PingPong,262144,619.20,616.96
default,28,microseconds,PingPong,524288,1214.76,1210.09
default,28,microseconds,PingPong,1048576,2416.20,2417.31
default,28,microseconds,PingPong,2097152,4937.75,4924.65
default,28,microseconds,PingPong,4194304,11324.16,11991.58
default,28,microseconds,PingPing,0,8.23,7.88
default,28,microseconds,PingPing,1,8.27,7.92
default,28,microseconds,PingPing,2,8.24,8.41
default,28,microseconds,PingPing,4,8.27,7.99
default,28,microseconds,PingPing,8,8.27,7.94
default,28,microseconds,PingPing,16,8.30,7.91
default,28,microseconds,PingPing,32,8.30,7.96
default,28,microseconds,PingPing,64,8.59,9.39
default,28,microseconds,PingPing,128,9.42,9.22
default,28,microseconds,PingPing,256,9.97,9.57
default,28,microseconds,PingPing,512,10.46,10.06
default,28,microseconds,PingPing,1024,11.79,11.37
default,28,microseconds,PingPing,2048,15.82,15.22
default,28,microseconds,PingPing,4096,24.51,23.36
default,28,microseconds,PingPing,8192,43.99,43.78
default,28,microseconds,PingPing,16384,85.23,84.82
default,28,microseconds,PingPing,32768,171.15,170.57
default,28,microseconds,PingPing,65536,344.77,345.17
default,28,microseconds,PingPing,131072,622.49,632.14
default,28,microseconds,PingPing,262144,1231.73,1245.45
default,28,microseconds,PingPing,524288,2436.73,2440.08
default,28,microseconds,PingPing,1048576,4844.40,4835.04
default,28,microseconds,PingPing,2097152,9715.64,9711.96
default,28,microseconds,PingPing,4194304,20033.51,20020.70
default,28,microseconds,Unirandom,0,9.56,9.54
default,28,microseconds,Unirandom,1,9.54,9.52
default,28,microseconds,Unirandom,2,9.53,9.52
default,28,microseconds,Unirandom,4,9.53,9.53
default,28,microseconds,Unirandom,8,9.57,9.56
default,28,microseconds,Unirandom,16,9.57,9.55
default,28,microseconds,Unirandom,32,9.59,9.57
default,28,microseconds,Unirandom,64,9.80,9.78
default,28,microseconds,Unirandom,128,11.83,11.73
default,28,microseconds,Unirandom,256,12.32,12.54
default,28,microseconds,Unirandom,512,12.80,12.97
default,28,microseconds,Unirandom,1024,13.71,13.75
default,28,microseconds,Unirandom,2048,16.09,16.49
default,28,microseconds,Unirandom,4096,21.43,21.25
default,28,microseconds,Unirandom,8192,32.33,32.35
default,28,microseconds,Unirandom,16384,54.70,54.76
default,28,microseconds,Unirandom,32768,100.25,100.06
default,28,microseconds,Unirandom,65536,216.28,214.96
default,28,microseconds,Unirandom,131072,407.93,409.49
default,28,microseconds,Unirandom,262144,766.09,768.76
default,28,microseconds,Unirandom,524288,1495.77,1493.82
default,28,microseconds,Unirandom,1048576,2988.67,2993.35
default,28,microseconds,Unirandom,2097152,6066.39,6049.79
default,28,microseconds,Unirandom,4194304,12150.68,12155.48
default,28,microseconds,Birandom,0,10.32,10.30
default,28,microseconds,Birandom,1,10.29,10.28
default,28,microseconds,Birandom,2,10.28,10.28
default,28,microseconds,Birandom,4,10.30,10.29
default,28,microseconds,Birandom,8,10.33,10.32
default,28,microseconds,Birandom,16,10.34,10.34
default,28,microseconds,Birandom,32,10.36,10.37
default,28,microseconds,Birandom,64,10.60,10.58
default,28,microseconds,Birandom,128,12.37,12.65
default,28,microseconds,Birandom,256,12.94,12.91
default,28,microseconds,Birandom,512,13.42,13.38
default,28,microseconds,Birandom,1024,14.38,14.32
default,28,microseconds,Birandom,2048,16.56,16.50
default,28,microseconds,Birandom,4096,21.69,21.65
default,28,microseconds,Birandom,8192,32.57,32.56
default,28,microseconds,Birandom,16384,59.44,54.74
default,28,microseconds,Birandom,32768,100.30,99.99
default,28,microseconds,Birandom,65536,215.58,215.22
default,28,microseconds,Birandom,131072,354.52,354.77
default,28,microseconds,Birandom,262144,679.74,682.89
default,28,microseconds,Birandom,524288,1324.19,1329.93
default,28,microseconds,Birandom,1048576,2653.16,2657.99
default,28,microseconds,Birandom,2097152,5400.68,5409.51
default,28,microseconds,Birandom,4194304,10938.84,10952.78
default,28,microseconds,Corandom,0,10.26,10.27
default,28,microseconds,Corandom,1,10.23,10.21
default,28,microseconds,Corandom,2,10.22,10.60
default,28,microseconds,Corandom,4,10.21,10.24
default,28,microseconds,Corandom,8,10.26,10.23
default,28,microseconds,Corandom,16,10.26,10.24
default,28,microseconds,Corandom,32,10.29,10.26
default,28,microseconds,Corandom,64,10.52,10.48
default,28,microseconds,Corandom,128,11.79,11.69
default,28,microseconds,Corandom,256,12.47,12.18
default,28,microseconds,Corandom,512,12.44,12.38
default,28,microseconds,Corandom,1024,12.88,12.85
default,28,microseconds,Corandom,2048,14.80,14.72
default,28,microseconds,Corandom,4096,20.28,20.19
default,28,microseconds,Corandom,8192,31.31,31.28
default,28,microseconds,Corandom,16384,53.76,53.51
default,28,microseconds,Corandom,32768,98.56,98.03
default,28,microseconds,Corandom,65536,197.47,196.72
default,28,microseconds,Corandom,131072,351.75,352.44
default,28,microseconds,Corandom,262144,674.96,676.97
default,28,microseconds,Corandom,524288,1313.59,1315.06
default,28,microseconds,Corandom,1048576,2620.62,2628.04
default,28,microseconds,Corandom,2097152,5394.64,5403.65
default,28,microseconds,Corandom,4194304,10745.06,10731.03
default,28,microseconds,Stencil2D,0,2.16,2.14
default,28,microseconds,Stencil2D,1,2.15,2.14
default,28,microseconds,Stencil2D,2,2.14,2.13
default,28,microseconds,Stencil2D,4,2.15,2.14
default,28,microseconds,Stencil2D,8,2.15,2.15
default,28,microseconds,Stencil2D,16,2.15,2.14
default,28,microseconds,Stencil2D,32,2.16,2.15
default,28,microseconds,Stencil2D,64,2.23,2.22
default,28,microseconds,Stencil2D,128,2.31,2.31
default,28,microseconds,Stencil2D,256,2.45,2.44
default,28,microseconds,Stencil2D,512,2.49,2.48
default,28,microseconds,Stencil2D,1024,2.50,2.49
default,28,microseconds,Stencil2D,2048,2.92,2.83
default,28,microseconds,Stencil2D,4096,3.82,3.81
default,28,microseconds,Stencil2D,8192,5.50,5.50
default,28,microseconds,Stencil2D,16384,10.97,10.96
default,28,microseconds,Stencil2D,32768,22.40,22.15
default,28,microseconds,Stencil2D,65536,45.57,45.58
default,28,microseconds,Stencil2D,131072,82.77,83.03
default,28,microseconds,Stencil2D,262144,245.43,244.03
default,28,microseconds,Stencil2D,524288,875.31,887.15
default,28,microseconds,Stencil2D,1048576,1791.80,1807.91
default,28,microseconds,Stencil2D,2097152,3668.16,3670.22
default,28,microseconds,Stencil2D,4194304,6980.55,7000.70
default,28,microseconds,Stencil3D,0,5.81,5.79
default,28,microseconds,Stencil3D,1,5.79,5.76
default,28,microseconds,Stencil3D,2,5.78,5.76
default,28,microseconds,Stencil3D,4,5.79,5.76
default,28,microseconds,Stencil3D,8,5.82,5.78
default,28,microseconds,Stencil3D,16,6.03,5.79
default,28,microseconds,Stencil3D,32,6.03,5.80
default,28,microseconds,Stencil3D,64,5.96,5.94
default,28,microseconds,Stencil3D,128,6.27,6.22
default,28,microseconds,Stencil3D,256,6.63,6.58
default,28,microseconds,Stencil3D,512,6.67,6.62
default,28,microseconds,Stencil3D,1024,6.78,6.73
default,28,microseconds,Stencil3D,2048,7.59,7.63
default,28,microseconds,Stencil3D,4096,10.12,10.03
default,28,microseconds,Stencil3D,8192,14.87,14.53
default,28,microseconds,Stencil3D,16384,29.63,29.25
default,28,microseconds,Stencil3D,32768,61.52,61.03
default,28,microseconds,Stencil3D,65536,123.19,122.42
default,28,microseconds,Stencil3D,131072,222.61,222.76
default,28,microseconds,Stencil3D,262144,463.48,475.05
default,28,microseconds,Stencil3D,524288,961.77,965.56
default,28,microseconds,Stencil3D,1048576,1871.62,1883.13
default,28,microseconds,Stencil3D,2097152,3785.33,3769.96
default,28,microseconds,Stencil3D,4194304,7386.65,7410.51
em1,28,microseconds,PingPong,0,1132.25,23.43
em1,28,microseconds,PingPong,1,1121.06,22.27
em1,28,microseconds,PingPong,2,1124.11,22.22
em1,28,microseconds,PingPong,4,1155.59,22.19
em1,28,microseconds,PingPong,8,1158.18,22.11
em1,28,microseconds,PingPong,16,1147.77,22.15
em1,28,microseconds,PingPong,32,1162.83,22.26
em1,28,microseconds,PingPong,64,1153.52,22.89
em1,28,microseconds,PingPong,128,1173.23,28.70
em1,28,microseconds,PingPong,256,1111.01,36.90
em1,28,microseconds,PingPong,512,318.82,43.04
em1,28,microseconds,PingPong,1024,127.82,55.62
em1,28,microseconds,PingPong,2048,127.06,64.97
em1,28,microseconds,PingPong,4096,129.08,65.58
em1,28,microseconds,PingPong,8192,153.24,93.61
em1,28,microseconds,PingPong,16384,2273.94,187.88
em1,28,microseconds,PingPong,32768,3444.05,376.04
em1,28,microseconds,PingPong,65536,3454.07,748.68
em1,28,microseconds,PingPong,131072,5729.07,1492.73
em1,28,microseconds,PingPong,262144,8395.94,2983.59
em1,28,microseconds,PingPong,524288,14546.21,5959.89
em1,28,microseconds,PingPong,1048576,21691.16,11936.23
em1,28,microseconds,PingPong,2097152,36280.87,23983.34
em1,28,microseconds,PingPong,4194304,75531.57,48276.15
em1,28,microseconds,PingPing,0,1445.26,30.64
em1,28,microseconds,PingPing,1,1442.13,30.77
em1,28,microseconds,PingPing,2,1459.28,31.78
em1,28,microseconds,PingPing,4,1435.77,31.15
em1,28,microseconds,PingPing,8,1464.53,30.93
em1,28,microseconds,PingPing,16,1453.67,30.85
em1,28,microseconds,PingPing,32,1447.55,31.29
em1,28,microseconds,PingPing,64,1435.98,31.42
em1,28,microseconds,PingPing,128,1416.62,35.36
em1,28,microseconds,PingPing,256,1412.13,40.65
em1,28,microseconds,PingPing,512,1375.49,47.98
em1,28,microseconds,PingPing,1024,1389.47,56.60
em1,28,microseconds,PingPing,2048,1459.37,64.99
em1,28,microseconds,PingPing,4096,1523.96,95.37
em1,28,microseconds,PingPing,8192,190.86,184.24
em1,28,microseconds,PingPing,16384,2570.75,373.23
em1,28,microseconds,PingPing,32768,3995.23,740.77
em1,28,microseconds,PingPing,65536,7982.05,1260.47
em1,28,microseconds,PingPing,131072,13129.73,2786.30
em1,28,microseconds,PingPing,262144,22212.91,5718.60
em1,28,microseconds,PingPing,524288,53961.54,11037.38
em1,28,microseconds,PingPing,1048576,115583.63,21276.53
em1,28,microseconds,PingPing,2097152,216945.21,42544.83
em1,28,microseconds,PingPing,4194304,412930.80,84119.55
em1,28,microseconds,Unirandom,0,1864.52,61.28
em1,28,microseconds,Unirandom,1,1868.88,61.92
em1,28,microseconds,Unirandom,2,1877.68,61.72
em1,28,microseconds,Unirandom,4,1873.48,61.64
em1,28,microseconds,Unirandom,8,1886.75,61.78
em1,28,microseconds,Unirandom,16,1860.18,61.88
em1,28,microseconds,Unirandom,32,1804.78,62.16
em1,28,microseconds,Unirandom,64,1738.27,62.57
em1,28,microseconds,Unirandom,128,812.00,63.64
em1,28,microseconds,Unirandom,256,1642.03,62.23
em1,28,microseconds,Unirandom,512,882.52,82.08
em1,28,microseconds,Unirandom,1024,725.45,91.83
em1,28,microseconds,Unirandom,2048,600.96,93.40
em1,28,microseconds,Unirandom,4096,445.64,105.16
em1,28,microseconds,Unirandom,8192,399.82,136.50
em1,28,microseconds,Unirandom,16384,3420.04,246.01
em1,28,microseconds,Unirandom,32768,3767.17,449.25
em1,28,microseconds,Unirandom,65536,12198.89,869.92
em1,28,microseconds,Unirandom,131072,15390.83,1744.49
em1,28,microseconds,Unirandom,262144,4876.69,3978.24
em1,28,microseconds,Unirandom,524288,8946.49,7590.16
em1,28,microseconds,Unirandom,1048576,16615.73,14853.32
em1,28,microseconds,Unirandom,2097152,31928.13,29135.83
em1,28,microseconds,Unirandom,4194304,58610.12,57211.69
em1,28,microseconds,Birandom,0,1451.88,61.72
em1,28,microseconds,Birandom,1,1461.57,65.88
em1,28,microseconds,Birandom,2,1462.36,62.47
em1,28,microseconds,Birandom,4,1452.57,62.04
em1,28,microseconds,Birandom,8,1471.35,62.02
em1,28,microseconds,Birandom,16,1380.36,62.45
em1,28,microseconds,Birandom,32,1074.04,62.25
em1,28,microseconds,Birandom,64,888.16,63.03
em1,28,microseconds,Birandom,128,524.00,63.73
em1,28,microseconds,Birandom,256,391.34,65.10
em1,28,microseconds,Birandom,512,379.50,84.30
em1,28,microseconds,Birandom,1024,349.36,88.39
em1,28,microseconds,Birandom,2048,320.50,99.70
em1,28,microseconds,Birandom,4096,359.98,107.59
em1,28,microseconds,Birandom,8192,366.88,135.42
em1,28,microseconds,Birandom,16384,3223.61,237.36
em1,28,microseconds,Birandom,32768,2930.87,433.43
em1,28,microseconds,Birandom,65536,6722.24,841.39
em1,28,microseconds,Birandom,131072,11506.46,1683.82
em1,28,microseconds,Birandom,262144,4343.98,3609.40
em1,28,microseconds,Birandom,524288,7982.75,7105.41
em1,28,microseconds,Birandom,1048576,16065.12,14265.66
em1,28,microseconds,Birandom,2097152,29761.90,28210.01
em1,28,microseconds,Birandom,4194304,58684.46,55889.87
em1,28,microseconds,Corandom,0,1523.79,34.17
em1,28,microseconds,Corandom,1,1522.14,34.32
em1,28,microseconds,Corandom,2,1531.69,34.34
em1,28,microseconds,Corandom,4,1526.44,34.30
em1,28,microseconds,Corandom,8,1536.53,34.37
em1,28,microseconds,Corandom,16,1522.14,34.33
em1,28,microseconds,Corandom,32,1521.99,34.45
em1,28,microseconds,Corandom,64,1515.84,34.54
em1,28,microseconds,Corandom,128,1500.58,35.03
em1,28,microseconds,Corandom,256,1475.13,35.99
em1,28,microseconds,Corandom,512,1307.44,45.81
em1,28,microseconds,Corandom,1024,1237.38,48.55
em1,28,microseconds,Corandom,2048,1006.10,53.64
em1,28,microseconds,Corandom,4096,1099.11,60.16
em1,28,microseconds,Corandom,8192,793.29,97.56
em1,28,microseconds,Corandom,16384,2466.35,197.31
em1,28,microseconds,Corandom,32768,2798.96,386.73
em1,28,microseconds,Corandom,65536,16470.16,767.08
em1,28,microseconds,Corandom,131072,18112.11,1537.94
em1,28,microseconds,Corandom,262144,13700.75,3084.04
em1,28,microseconds,Corandom,524288,24205.95,6106.87
em1,28,microseconds,Corandom,1048576,28789.99,12164.26
em1,28,microseconds,Corandom,2097152,34031.43,24350.98
em1,28,microseconds,Corandom,4194304,59551.54,48652.75
em1,28,microseconds,Stencil2D,0,75.21,14.15
em1,28,microseconds,Stencil2D,1,73.66,14.29
em1,28,microseconds,Stencil2D,2,72.57,14.47
em1,28,microseconds,Stencil2D,4,74.43,14.40
em1,28,microseconds,Stencil2D,8,74.19,14.36
em1,28,microseconds,Stencil2D,16,75.84,14.37
em1,28,microseconds,Stencil2D,32,73.86,14.48
em1,28,microseconds,Stencil2D,64,73.33,14.72
em1,28,microseconds,Stencil2D,128,72.74,15.64
em1,28,microseconds,Stencil2D,256,76.43,16.38
em1,28,microseconds,Stencil2D,512,88.65,20.98
em1,28,microseconds,Stencil2D,1024,84.27,23.59
em1,28,microseconds,Stencil2D,2048,88.31,24.67
em1,28,microseconds,Stencil2D,4096,97.11,26.36
em1,28,microseconds,Stencil2D,8192,104.27,32.53
em1,28,microseconds,Stencil2D,16384,319.93,51.42
em1,28,microseconds,Stencil2D,32768,403.47,94.51
em1,28,microseconds,Stencil2D,65536,574.73,188.37
em1,28,microseconds,Stencil2D,131072,1253.13,377.34
em1,28,microseconds,Stencil2D,262144,2087.17,764.23
em1,28,microseconds,Stencil2D,524288,5766.13,1515.73
em1,28,microseconds,Stencil2D,1048576,10109.35,3029.25
em1,28,microseconds,Stencil2D,2097152,14821.28,6064.52
em1,28,microseconds,Stencil2D,4194304,23103.68,12177.29
em1,28,microseconds,Stencil3D,0,463.15,25.40
em1,28,microseconds,Stencil3D,1,472.03,19.65
em1,28,microseconds,Stencil3D,2,470.27,18.41
em1,28,microseconds,Stencil3D,4,470.29,18.39
em1,28,microseconds,Stencil3D,8,466.50,18.32
em1,28,microseconds,Stencil3D,16,467.41,18.40
em1,28,microseconds,Stencil3D,32,464.27,18.45
em1,28,microseconds,Stencil3D,64,493.93,18.61
em1,28,microseconds,Stencil3D,128,495.46,19.05
em1,28,microseconds,Stencil3D,256,506.67,20.01
em1,28,microseconds,Stencil3D,512,567.87,24.85
em1,28,microseconds,Stencil3D,1024,548.58,23.73
em1,28,microseconds,Stencil3D,2048,547.32,25.32
em1,28,microseconds,Stencil3D,4096,610.55,32.44
em1,28,microseconds,Stencil3D,8192,571.34,63.35
em1,28,microseconds,Stencil3D,16384,715.70,126.61
em1,28,microseconds,Stencil3D,32768,1430.25,253.38
em1,28,microseconds,Stencil3D,65536,4679.17,502.85
em1,28,microseconds,Stencil3D,131072,7443.05,1011.94
em1,28,microseconds,Stencil3D,262144,11286.59,2012.91
em1,28,microseconds,Stencil3D,524288,13641.01,4010.95
em1,28,microseconds,Stencil3D,1048576,18595.28,8036.39
em1,28,microseconds,Stencil3D,2097152,28406.99,15975.79
em1,28,microseconds,Stencil3D,4194304,57617.32,32168.89
ib0,28,microseconds,PingPong,0,1777.15,655.17
ib0,28,microseconds,PingPong,1,1776.20,652.18
ib0,28,microseconds,PingPong,2,1784.26,653.28
ib0,28,microseconds,PingPong,4,1783.91,653.52
ib0,28,microseconds,PingPong,8,1778.02,652.80
ib0,28,microseconds,PingPong,16,1783.44,648.33
ib0,28,microseconds,PingPong,32,1780.17,650.78
ib0,28,microseconds,PingPong,64,1784.41,650.02
ib0,28,microseconds,PingPong,128,1644.09,510.14
ib0,28,microseconds,PingPong,256,1649.42,484.28
ib0,28,microseconds,PingPong,512,1673.21,344.54
ib0,28,microseconds,PingPong,1024,1697.72,315.94
ib0,28,microseconds,PingPong,2048,1767.61,369.42
ib0,28,microseconds,PingPong,4096,1771.39,367.82
ib0,28,microseconds,PingPong,8192,1899.13,394.16
ib0,28,microseconds,PingPong,16384,3498.22,1169.84
ib0,28,microseconds,PingPong,32768,5208.67,1470.58
ib0,28,microseconds,PingPong,65536,5596.10,1386.81
ib0,28,microseconds,PingPong,131072,5914.26,1410.84
ib0,28,microseconds,PingPong,262144,11672.82,3985.84
ib0,28,microseconds,PingPong,524288,13073.45,5909.14
ib0,28,microseconds,PingPong,1048576,23348.84,11922.25
ib0,28,microseconds,PingPong,2097152,46219.18,26397.45
ib0,28,microseconds,PingPong,4194304,100294.71,47756.69
ib0,28,microseconds,PingPing,0,2626.00,1205.07
ib0,28,microseconds,PingPing,1,2630.39,1184.49
ib0,28,microseconds,PingPing,2,2629.25,1191.25
ib0,28,microseconds,PingPing,4,2628.58,1194.94
ib0,28,microseconds,PingPing,8,2634.71,1190.91
ib0,28,microseconds,PingPing,16,2633.10,1188.39
ib0,28,microseconds,PingPing,32,2629.47,1199.37
ib0,28,microseconds,PingPing,64,2636.42,1191.02
ib0,28,microseconds,PingPing,128,2481.89,1173.50
ib0,28,microseconds,PingPing,256,2478.78,1139.18
ib0,28,microseconds,PingPing,512,2558.53,1117.17
ib0,28,microseconds,PingPing,1024,2583.01,1170.79
ib0,28,microseconds,PingPing,2048,2629.54,1111.23
ib0,28,microseconds,PingPing,4096,2600.68,862.69
ib0,28,microseconds,PingPing,8192,2790.38,901.85
ib0,28,microseconds,PingPing,16384,4919.89,1500.69
ib0,28,microseconds,PingPing,32768,5222.20,1586.88
ib0,28,microseconds,PingPing,65536,7384.56,2447.60
ib0,28,microseconds,PingPing,131072,15225.63,4887.00
ib0,28,microseconds,PingPing,262144,16000.58,5581.75
ib0,28,microseconds,PingPing,524288,21553.20,12316.21
ib0,28,microseconds,PingPing,1048576,37940.33,20232.58
ib0,28,microseconds,PingPing,2097152,82027.61,40521.49
ib0,28,microseconds,PingPing,4194304,169684.46,77470.19
ib0,28,microseconds,Unirandom,0,4057.89,1767.99
ib0,28,microseconds,Unirandom,1,4070.95,1761.04
ib0,28,microseconds,Unirandom,2,4078.70,1765.38
ib0,28,microseconds,Unirandom,4,4064.79,1760.97
ib0,28,microseconds,Unirandom,8,4078.15,1780.96
ib0,28,microseconds,Unirandom,16,4070.95,1776.66
ib0,28,microseconds,Unirandom,32,4078.98,1808.46
ib0,28,microseconds,Unirandom,64,4067.05,1879.00
ib0,28,microseconds,Unirandom,128,4019.42,2045.61
ib0,28,microseconds,Unirandom,256,4025.83,2333.67
ib0,28,microseconds,Unirandom,512,4275.47,2751.38
ib0,28,microseconds,Unirandom,1024,4258.70,3041.20
ib0,28,microseconds,Unirandom,2048,4240.05,2711.84
ib0,28,microseconds,Unirandom,4096,4116.44,2264.14
ib0,28,microseconds,Unirandom,8192,3987.02,1423.14
ib0,28,microseconds,Unirandom,16384,5138.46,1790.51
ib0,28,microseconds,Unirandom,32768,5840.97,1999.05
ib0,28,microseconds,Unirandom,65536,8110.39,1828.17
ib0,28,microseconds,Unirandom,131072,27130.13,2264.86
ib0,28,microseconds,Unirandom,262144,30038.00,2281.88
ib0,28,microseconds,Unirandom,524288,36553.76,3572.08
ib0,28,microseconds,Unirandom,1048576,49559.83,8557.28
ib0,28,microseconds,Unirandom,2097152,73522.91,18778.60
ib0,28,microseconds,Unirandom,4194304,115685.05,39517.59
ib0,28,microseconds,Birandom,0,3746.51,1648.67
ib0,28,microseconds,Birandom,1,3756.77,1645.51
ib0,28,microseconds,Birandom,2,3761.52,1646.50
ib0,28,microseconds,Birandom,4,3749.05,1651.04
ib0,28,microseconds,Birandom,8,3764.71,1656.58
ib0,28,microseconds,Birandom,16,3752.28,1661.93
ib0,28,microseconds,Birandom,32,3765.15,1669.29
ib0,28,microseconds,Birandom,64,3756.78,1698.57
ib0,28,microseconds,Birandom,128,3751.83,1752.49
ib0,28,microseconds,Birandom,256,3760.89,1853.53
ib0,28,microseconds,Birandom,512,3964.01,1738.59
ib0,28,microseconds,Birandom,1024,3964.06,1786.19
ib0,28,microseconds,Birandom,2048,3928.94,1733.29
ib0,28,microseconds,Birandom,4096,3871.29,1564.20
ib0,28,microseconds,Birandom,8192,3805.87,1102.86
ib0,28,microseconds,Birandom,16384,4872.77,1650.22
ib0,28,microseconds,Birandom,32768,5557.87,1984.96
ib0,28,microseconds,Birandom,65536,6422.73,1850.66
ib0,28,microseconds,Birandom,131072,15933.06,2115.55
ib0,28,microseconds,Birandom,262144,22826.04,1934.94
ib0,28,microseconds,Birandom,524288,26407.81,3079.65
ib0,28,microseconds,Birandom,1048576,38936.53,7872.26
ib0,28,microseconds,Birandom,2097152,62583.86,18137.34
ib0,28,microseconds,Birandom,4194304,101275.57,40382.85
ib0,28,microseconds,Corandom,0,2870.63,1462.80
ib0,28,microseconds,Corandom,1,2883.65,1468.67
ib0,28,microseconds,Corandom,2,2873.07,1482.05
ib0,28,microseconds,Corandom,4,2873.59,1492.39
ib0,28,microseconds,Corandom,8,2873.97,1478.82
ib0,28,microseconds,Corandom,16,2876.52,1491.57
ib0,28,microseconds,Corandom,32,2878.63,1521.46
ib0,28,microseconds,Corandom,64,2876.15,1661.28
ib0,28,microseconds,Corandom,128,2849.03,1824.71
ib0,28,microseconds,Corandom,256,2846.97,2218.45
ib0,28,microseconds,Corandom,512,2891.65,2890.53
ib0,28,microseconds,Corandom,1024,2884.34,3429.44
ib0,28,microseconds,Corandom,2048,2862.10,3475.29
ib0,28,microseconds,Corandom,4096,2766.05,3020.36
ib0,28,microseconds,Corandom,8192,2714.04,1836.98
ib0,28,microseconds,Corandom,16384,3371.36,1585.75
ib0,28,microseconds,Corandom,32768,3866.25,1928.23
ib0,28,microseconds,Corandom,65536,13630.85,1909.37
ib0,28,microseconds,Corandom,131072,30761.31,2483.93
ib0,28,microseconds,Corandom,262144,15493.37,2921.18
ib0,28,microseconds,Corandom,524288,17634.57,5017.39
ib0,28,microseconds,Corandom,1048576,26603.37,10877.88
ib0,28,microseconds,Corandom,2097152,53913.81,23282.44
ib0,28,microseconds,Corandom,4194304,130450.95,83707.25
ib0,28,microseconds,Stencil2D,0,765.29,171.17
ib0,28,microseconds,Stencil2D,1,761.49,144.44
ib0,28,microseconds,Stencil2D,2,759.54,149.71
ib0,28,microseconds,Stencil2D,4,746.09,142.08
ib0,28,microseconds,Stencil2D,8,759.19,133.88
ib0,28,microseconds,Stencil2D,16,762.11,136.76
ib0,28,microseconds,Stencil2D,32,731.52,128.03
ib0,28,microseconds,Stencil2D,64,754.02,118.39
ib0,28,microseconds,Stencil2D,128,765.37,105.66
ib0,28,microseconds,Stencil2D,256,746.37,27.83
ib0,28,microseconds,Stencil2D,512,626.91,32.97
ib0,28,microseconds,Stencil2D,1024,598.99,34.14
ib0,28,microseconds,Stencil2D,2048,548.62,37.59
ib0,28,microseconds,Stencil2D,4096,514.40,39.65
ib0,28,microseconds,Stencil2D,8192,464.47,45.57
ib0,28,microseconds,Stencil2D,16384,1158.85,149.37
ib0,28,microseconds,Stencil2D,32768,1156.52,191.43
ib0,28,microseconds,Stencil2D,65536,1384.14,282.58
ib0,28,microseconds,Stencil2D,131072,3155.92,546.15
ib0,28,microseconds,Stencil2D,262144,3989.33,542.85
ib0,28,microseconds,Stencil2D,524288,4627.58,1159.71
