iface,ppn,unit,test,bytes,uvn,no_uvn
ib0,1,mbytes/sec,Stencil2D,2097152,17077.27,19940.14
ib0,1,mbytes/sec,Stencil2D,4194304,15470.42,16261.59
ib0,1,mbytes/sec,Stencil3D,0,0.00,0.00
ib0,1,mbytes/sec,Stencil3D,1,1.02,1.24
ib0,1,mbytes/sec,Stencil3D,2,2.04,2.49
ib0,1,mbytes/sec,Stencil3D,4,4.02,4.97
ib0,1,mbytes/sec,Stencil3D,8,8.16,9.95
ib0,1,mbytes/sec,Stencil3D,16,16.32,19.91
ib0,1,mbytes/sec,Stencil3D,32,32.61,39.54
ib0,1,mbytes/sec,Stencil3D,64,63.17,78.95
ib0,1,mbytes/sec,Stencil3D,128,126.09,151.61
ib0,1,mbytes/sec,Stencil3D,256,249.94,299.19
ib0,1,mbytes/sec,Stencil3D,512,434.01,526.99
ib0,1,mbytes/sec,Stencil3D,1024,846.13,988.28
ib0,1,mbytes/sec,Stencil3D,2048,1487.20,1804.17
ib0,1,mbytes/sec,Stencil3D,4096,2500.31,2993.86
ib0,1,mbytes/sec,Stencil3D,8192,4319.81,4894.11
ib0,1,mbytes/sec,Stencil3D,16384,5471.80,5643.74
ib0,1,mbytes/sec,Stencil3D,32768,6755.97,7068.33
ib0,1,mbytes/sec,Stencil3D,65536,7516.69,8092.47
ib0,1,mbytes/sec,Stencil3D,131072,7865.44,8316.45
ib0,1,mbytes/sec,Stencil3D,262144,13314.58,14596.73
ib0,1,mbytes/sec,Stencil3D,524288,16749.11,16821.44
ib0,1,mbytes/sec,Stencil3D,1048576,18668.13,17326.79
ib0,1,mbytes/sec,Stencil3D,2097152,17352.11,16864.01
ib0,1,mbytes/sec,Stencil3D,4194304,12211.17,13030.73
default,1,messages/sec,PingPong,0,4213212,4233407
default,1,messages/sec,PingPong,1,4622875,4716115
default,1,messages/sec,PingPong,2,4550386,4814055
default,1,messages/sec,PingPong,4,4593355,4847595
default,1,messages/sec,PingPong,8,4598248,4850229
default,1,messages/sec,PingPong,16,4922392,4842148
default,1,messages/sec,PingPong,32,5185182,5027818
default,1,messages/sec,PingPong,64,4707023,4674441
default,1,messages/sec,PingPong,128,3003753,2974476
default,1,messages/sec,PingPong,256,2850043,2821805
default,1,messages/sec,PingPong,512,2716217,2716756
default,1,messages/sec,PingPong,1024,2356820,2326908
default,1,messages/sec,PingPong,2048,1945257,1932267
default,1,messages/sec,PingPong,4096,1639890,1637119
default,1,messages/sec,PingPong,8192,1205648,1208216
default,1,messages/sec,PingPong,16384,884603,886203
default,1,messages/sec,PingPong,32768,564331,572174
default,1,messages/sec,PingPong,65536,327680,322498
default,1,messages/sec,PingPong,131072,174043,137788
default,1,messages/sec,PingPong,262144,81602,75856
default,1,messages/sec,PingPong,524288,37722,42117
default,1,messages/sec,PingPong,1048576,20502,21328
default,1,messages/sec,PingPong,2097152,10792,10812
default,1,messages/sec,PingPong,4194304,5593,5630
default,1,messages/sec,PingPing,0,9980786,10017992
default,1,messages/sec,PingPing,1,8295693,8873623
default,1,messages/sec,PingPing,2,7779500,8211023
default,1,messages/sec,PingPing,4,7722563,7864624
default,1,messages/sec,PingPing,8,7735245,7954022
default,1,messages/sec,PingPing,16,7789124,7758732
default,1,messages/sec,PingPing,32,7493246,7626104
default,1,messages/sec,PingPing,64,6867939,6784317
default,1,messages/sec,PingPing,128,4450797,4440376
default,1,messages/sec,PingPing,256,4608251,4579565
default,1,messages/sec,PingPing,512,4671662,4532388
default,1,messages/sec,PingPing,1024,4060911,3971714
default,1,messages/sec,PingPing,2048,3332194,3381311
default,1,messages/sec,PingPing,4096,3053061,3029060
default,1,messages/sec,PingPing,8192,2226222,2215232
default,1,messages/sec,PingPing,16384,1610539,1606139
default,1,messages/sec,PingPing,32768,1101246,1095260
default,1,messages/sec,PingPing,65536,623197,623878
default,1,messages/sec,PingPing,131072,338169,337761
default,1,messages/sec,PingPing,262144,153136,152063
default,1,messages/sec,PingPing,524288,79906,79597
default,1,messages/sec,PingPing,1048576,40835,40527
default,1,messages/sec,PingPing,2097152,20826,20712
default,1,messages/sec,PingPing,4194304,10502,10472
default,1,messages/sec,Unirandom,0,5321866,5441300
default,1,messages/sec,Unirandom,1,5297111,5421964
default,1,messages/sec,Unirandom,2,5259655,5454746
default,1,messages/sec,Unirandom,4,5241177,5469958
default,1,messages/sec,Unirandom,8,5205711,5407593
default,1,messages/sec,Unirandom,16,5193535,5378212
default,1,messages/sec,Unirandom,32,5186582,5375992
default,1,messages/sec,Unirandom,64,4842296,5023172
default,1,messages/sec,Unirandom,128,3335249,3469222
default,1,messages/sec,Unirandom,256,3167843,3262662
default,1,messages/sec,Unirandom,512,2918736,2998700
default,1,messages/sec,Unirandom,1024,2519148,2608535
default,1,messages/sec,Unirandom,2048,2013074,2097806
default,1,messages/sec,Unirandom,4096,1647411,1710210
default,1,messages/sec,Unirandom,8192,894871,927912
default,1,messages/sec,Unirandom,16384,610912,635478
default,1,messages/sec,Unirandom,32768,373543,389907
default,1,messages/sec,Unirandom,65536,214119,221790
default,1,messages/sec,Unirandom,131072,112174,117581
default,1,messages/sec,Unirandom,262144,45803,48318
default,1,messages/sec,Unirandom,524288,24488,25254
default,1,messages/sec,Unirandom,1048576,12720,13091
default,1,messages/sec,Unirandom,2097152,6403,6567
default,1,messages/sec,Unirandom,4194304,3197,3297
default,1,messages/sec,Birandom,0,4262857,4428944
default,1,messages/sec,Birandom,1,4243445,4393915
default,1,messages/sec,Birandom,2,4241377,4399193
default,1,messages/sec,Birandom,4,4222877,4392613
default,1,messages/sec,Birandom,8,4136508,4388421
default,1,messages/sec,Birandom,16,4205129,4369105
default,1,messages/sec,Birandom,32,4172087,4353261
default,1,messages/sec,Birandom,64,3944986,4130402
default,1,messages/sec,Birandom,128,2932651,3055249
default,1,messages/sec,Birandom,256,2791486,2928449
default,1,messages/sec,Birandom,512,2583082,2728305
default,1,messages/sec,Birandom,1024,2271384,2382768
default,1,messages/sec,Birandom,2048,1860739,1944128
default,1,messages/sec,Birandom,4096,1551015,1624333
default,1,messages/sec,Birandom,8192,887600,924312
default,1,messages/sec,Birandom,16384,595945,600573
default,1,messages/sec,Birandom,32768,359610,370253
default,1,messages/sec,Birandom,65536,201747,210969
default,1,messages/sec,Birandom,131072,105699,110467
default,1,messages/sec,Birandom,262144,68744,74155
default,1,messages/sec,Birandom,524288,37385,39718
default,1,messages/sec,Birandom,1048576,19780,20530
default,1,messages/sec,Birandom,2097152,10032,10325
default,1,messages/sec,Birandom,4194304,5002,5175
default,1,messages/sec,Corandom,0,7444054,7813273
default,1,messages/sec,Corandom,1,7127600,7389068
default,1,messages/sec,Corandom,2,6907316,7040480
default,1,messages/sec,Corandom,4,6765470,6716193
default,1,messages/sec,Corandom,8,6697363,6572458
default,1,messages/sec,Corandom,16,6589866,6397707
default,1,messages/sec,Corandom,32,6453133,6281910
default,1,messages/sec,Corandom,64,6029971,5958046
default,1,messages/sec,Corandom,128,4487333,4490852
default,1,messages/sec,Corandom,256,4398159,4511465
default,1,messages/sec,Corandom,512,4295354,4457753
default,1,messages/sec,Corandom,1024,3948021,4108844
default,1,messages/sec,Corandom,2048,3264584,3415771
default,1,messages/sec,Corandom,4096,2750267,2879982
default,1,messages/sec,Corandom,8192,1987360,2020860
default,1,messages/sec,Corandom,16384,1319105,1332830
default,1,messages/sec,Corandom,32768,776892,785669
default,1,messages/sec,Corandom,65536,421583,426042
default,1,messages/sec,Corandom,131072,236278,237196
default,1,messages/sec,Corandom,262144,147371,149639
default,1,messages/sec,Corandom,524288,78072,78299
default,1,messages/sec,Corandom,1048576,40419,40661
default,1,messages/sec,Corandom,2097152,20742,20896
default,1,messages/sec,Corandom,4194304,10448,10562
default,1,messages/sec,Stencil2D,0,16177177,16972373
default,1,messages/sec,Stencil2D,1,16323962,17010700
default,1,messages/sec,Stencil2D,2,16301535,16970290
default,1,messages/sec,Stencil2D,4,16231101,16989212
default,1,messages/sec,Stencil2D,8,16217532,16888887
default,1,messages/sec,Stencil2D,16,16241967,16952753
default,1,messages/sec,Stencil2D,32,16282153,16864875
default,1,messages/sec,Stencil2D,64,15368524,16178107
default,1,messages/sec,Stencil2D,128,10920094,12533014
default,1,messages/sec,Stencil2D,256,10301245,11806914
default,1,messages/sec,Stencil2D,512,10031603,11079645
default,1,messages/sec,Stencil2D,1024,9228967,10025524
default,1,messages/sec,Stencil2D,2048,7321238,8042344
default,1,messages/sec,Stencil2D,4096,5422286,6287217
default,1,messages/sec,Stencil2D,8192,3420169,3949696
default,1,messages/sec,Stencil2D,16384,2263008,2402111
default,1,messages/sec,Stencil2D,32768,1078338,1317352
default,1,messages/sec,Stencil2D,65536,582194,699378
default,1,messages/sec,Stencil2D,131072,315865,293488
default,1,messages/sec,Stencil2D,262144,155007,162238
default,1,messages/sec,Stencil2D,524288,78592,83097
default,1,messages/sec,Stencil2D,1048576,39874,39417
default,1,messages/sec,Stencil2D,2097152,19911,20924
default,1,messages/sec,Stencil2D,4194304,9974,10210
default,1,messages/sec,Stencil3D,0,17827510,15931880
default,1,messages/sec,Stencil3D,1,17897920,15795196
default,1,messages/sec,Stencil3D,2,17840692,15865914
default,1,messages/sec,Stencil3D,4,17818050,15808711
default,1,messages/sec,Stencil3D,8,17828591,15882530
default,1,messages/sec,Stencil3D,16,17761021,15638560
default,1,messages/sec,Stencil3D,32,17786169,15791252
default,1,messages/sec,Stencil3D,64,16817307,15099070
default,1,messages/sec,Stencil3D,128,12137052,12259051
default,1,messages/sec,Stencil3D,256,11566001,11536803
default,1,messages/sec,Stencil3D,512,10894493,11105457
default,1,messages/sec,Stencil3D,1024,10108352,10044096
default,1,messages/sec,Stencil3D,2048,8190127,7934298
default,1,messages/sec,Stencil3D,4096,6304385,6054641
default,1,messages/sec,Stencil3D,8192,3908487,4236510
default,1,messages/sec,Stencil3D,16384,2295630,2373029
default,1,messages/sec,Stencil3D,32768,1259858,1284846
default,1,messages/sec,Stencil3D,65536,641161,676348
default,1,messages/sec,Stencil3D,131072,350382,363220
default,1,messages/sec,Stencil3D,262144,162640,165825
default,1,messages/sec,Stencil3D,524288,82478,83737
default,1,messages/sec,Stencil3D,1048576,41347,41774
default,1,messages/sec,Stencil3D,2097152,20471,20629
default,1,messages/sec,Stencil3D,4194304,9260,9256
em1,1,messages/sec,PingPong,0,236746,293440
em1,1,messages/sec,PingPong,1,244977,299545
em1,1,messages/sec,PingPong,2,245197,301786
em1,1,messages/sec,PingPong,4,244591,304682
em1,1,messages/sec,PingPong,8,244742,305625
em1,1,messages/sec,PingPong,16,244280,305403
em1,1,messages/sec,PingPong,32,244146,305493
em1,1,messages/sec,PingPong,64,242243,301484
em1,1,messages/sec,PingPong,128,240450,278035
em1,1,messages/sec,PingPong,256,216499,216338
em1,1,messages/sec,PingPong,512,177146,185401
em1,1,messages/sec,PingPong,1024,139198,139174
em1,1,messages/sec,PingPong,2048,121776,121800
em1,1,messages/sec,PingPong,4096,121764,121789
em1,1,messages/sec,PingPong,8192,121791,121791
em1,1,messages/sec,PingPong,16384,64424,82162
em1,1,messages/sec,PingPong,32768,41249,72134
em1,1,messages/sec,PingPong,65536,31377,35685
em1,1,messages/sec,PingPong,131072,26678,27507
em1,1,messages/sec,PingPong,262144,16554,21153
em1,1,messages/sec,PingPong,524288,12169,12680
em1,1,messages/sec,PingPong,1048576,7077,7124
em1,1,messages/sec,PingPong,2097152,3813,3834
em1,1,messages/sec,PingPong,4194304,1988,1984
em1,1,messages/sec,PingPing,0,442604,510074
em1,1,messages/sec,PingPing,1,439202,509944
em1,1,messages/sec,PingPing,2,444322,509517
em1,1,messages/sec,PingPing,4,440464,509815
em1,1,messages/sec,PingPing,8,441697,509480
em1,1,messages/sec,PingPing,16,442149,508307
em1,1,messages/sec,PingPing,32,426654,481414
em1,1,messages/sec,PingPing,64,403839,452677
em1,1,messages/sec,PingPing,128,435666,524411
em1,1,messages/sec,PingPing,256,410595,432118
em1,1,messages/sec,PingPing,512,351278,371010
em1,1,messages/sec,PingPing,1024,278316,278371
em1,1,messages/sec,PingPing,2048,243577,248305
em1,1,messages/sec,PingPing,4096,243098,243430
em1,1,messages/sec,PingPing,8192,195690,140288
em1,1,messages/sec,PingPing,16384,123700,125422
em1,1,messages/sec,PingPing,32768,83508,120039
em1,1,messages/sec,PingPing,65536,87299,76182
em1,1,messages/sec,PingPing,131072,52879,61383
em1,1,messages/sec,PingPing,262144,33137,36883
em1,1,messages/sec,PingPing,524288,21587,22953
em1,1,messages/sec,PingPing,1048576,12697,13413
em1,1,messages/sec,PingPing,2097152,7159,7354
em1,1,messages/sec,PingPing,4194304,3707,3813
em1,1,messages/sec,Unirandom,0,241713,299516
em1,1,messages/sec,Unirandom,1,241548,298939
em1,1,messages/sec,Unirandom,2,241798,298848
em1,1,messages/sec,Unirandom,4,241857,299154
em1,1,messages/sec,Unirandom,8,241132,299469
em1,1,messages/sec,Unirandom,16,241618,298589
em1,1,messages/sec,Unirandom,32,240515,296366
em1,1,messages/sec,Unirandom,64,239862,293214
em1,1,messages/sec,Unirandom,128,237422,286481
em1,1,messages/sec,Unirandom,256,234265,276299
em1,1,messages/sec,Unirandom,512,203634,235448
em1,1,messages/sec,Unirandom,1024,195775,217678
em1,1,messages/sec,Unirandom,2048,181455,197924
em1,1,messages/sec,Unirandom,4096,159552,173730
em1,1,messages/sec,Unirandom,8192,127746,136702
em1,1,messages/sec,Unirandom,16384,82310,95263
em1,1,messages/sec,Unirandom,32768,59379,69216
em1,1,messages/sec,Unirandom,65536,40886,40804
em1,1,messages/sec,Unirandom,131072,24854,25309
em1,1,messages/sec,Unirandom,262144,7804,8448
em1,1,messages/sec,Unirandom,524288,4728,5116
em1,1,messages/sec,Unirandom,1048576,2801,2908
em1,1,messages/sec,Unirandom,2097152,1512,1535
em1,1,messages/sec,Unirandom,4194304,793,796
em1,1,messages/sec,Birandom,0,247633,307778
em1,1,messages/sec,Birandom,1,246996,306581
em1,1,messages/sec,Birandom,2,249219,306837
em1,1,messages/sec,Birandom,4,251381,307033
em1,1,messages/sec,Birandom,8,251427,306635
em1,1,messages/sec,Birandom,16,251764,306258
em1,1,messages/sec,Birandom,32,251080,302871
em1,1,messages/sec,Birandom,64,249063,298077
em1,1,messages/sec,Birandom,128,246425,287113
em1,1,messages/sec,Birandom,256,242746,271467
em1,1,messages/sec,Birandom,512,208128,230404
em1,1,messages/sec,Birandom,1024,196465,209729
em1,1,messages/sec,Birandom,2048,181707,189899
em1,1,messages/sec,Birandom,4096,159482,168041
em1,1,messages/sec,Birandom,8192,126672,134768
em1,1,messages/sec,Birandom,16384,79327,92528
em1,1,messages/sec,Birandom,32768,57784,66333
em1,1,messages/sec,Birandom,65536,39810,39696
em1,1,messages/sec,Birandom,131072,23698,24763
em1,1,messages/sec,Birandom,262144,8971,9635
em1,1,messages/sec,Birandom,524288,5313,5675
em1,1,messages/sec,Birandom,1048576,3107,3166
em1,1,messages/sec,Birandom,2097152,1661,1669
em1,1,messages/sec,Birandom,4194304,854,859
em1,1,messages/sec,Corandom,0,453087,538541
em1,1,messages/sec,Corandom,1,453125,538766
em1,1,messages/sec,Corandom,2,450979,538891
em1,1,messages/sec,Corandom,4,450396,539796
em1,1,messages/sec,Corandom,8,451405,539064
em1,1,messages/sec,Corandom,16,451998,533412
em1,1,messages/sec,Corandom,32,449603,526135
em1,1,messages/sec,Corandom,64,442808,510649
em1,1,messages/sec,Corandom,128,440878,481045
em1,1,messages/sec,Corandom,256,432516,438703
em1,1,messages/sec,Corandom,512,367401,356622
em1,1,messages/sec,Corandom,1024,345901,314195
em1,1,messages/sec,Corandom,2048,317587,275311
em1,1,messages/sec,Corandom,4096,281725,246903
em1,1,messages/sec,Corandom,8192,227808,206773
em1,1,messages/sec,Corandom,16384,143747,152992
em1,1,messages/sec,Corandom,32768,104397,115670
em1,1,messages/sec,Corandom,65536,72580,73388
em1,1,messages/sec,Corandom,131072,43052,45882
em1,1,messages/sec,Corandom,262144,24261,26645
em1,1,messages/sec,Corandom,524288,15526,16760
em1,1,messages/sec,Corandom,1048576,9161,10308
em1,1,messages/sec,Corandom,2097152,5105,6117
em1,1,messages/sec,Corandom,4194304,2750,3427
em1,1,messages/sec,Stencil2D,0,962844,719726
em1,1,messages/sec,Stencil2D,1,983773,723697
em1,1,messages/sec,Stencil2D,2,1012167,723548
em1,1,messages/sec,Stencil2D,4,1013918,722724
em1,1,messages/sec,Stencil2D,8,1008868,719652
em1,1,messages/sec,Stencil2D,16,1010314,727180
em1,1,messages/sec,Stencil2D,32,1031805,714911
em1,1,messages/sec,Stencil2D,64,1043023,709045
em1,1,messages/sec,Stencil2D,128,957209,659708
em1,1,messages/sec,Stencil2D,256,945032,583497
em1,1,messages/sec,Stencil2D,512,754522,514441
em1,1,messages/sec,Stencil2D,1024,692181,516547
em1,1,messages/sec,Stencil2D,2048,636504,490972
em1,1,messages/sec,Stencil2D,4096,563048,438515
em1,1,messages/sec,Stencil2D,8192,487602,369502
em1,1,messages/sec,Stencil2D,16384,324908,280885
em1,1,messages/sec,Stencil2D,32768,216878,218926
em1,1,messages/sec,Stencil2D,65536,123413,147969
em1,1,messages/sec,Stencil2D,131072,65833,80652
em1,1,messages/sec,Stencil2D,262144,35290,35514
em1,1,messages/sec,Stencil2D,524288,19085,19669
em1,1,messages/sec,Stencil2D,1048576,6070,5561
em1,1,messages/sec,Stencil2D,2097152,3352,2192
em1,1,messages/sec,Stencil2D,4194304,2041,1378
em1,1,messages/sec,Stencil3D,0,963920,1083783
em1,1,messages/sec,Stencil3D,1,956766,1085676
em1,1,messages/sec,Stencil3D,2,958155,1096315
em1,1,messages/sec,Stencil3D,4,957436,1087878
em1,1,messages/sec,Stencil3D,8,957780,1100667
em1,1,messages/sec,Stencil3D,16,956277,1088004
em1,1,messages/sec,Stencil3D,32,953681,1070810
em1,1,messages/sec,Stencil3D,64,947843,1041529
em1,1,messages/sec,Stencil3D,128,945821,974972
em1,1,messages/sec,Stencil3D,256,926254,891084
em1,1,messages/sec,Stencil3D,512,828804,801584
em1,1,messages/sec,Stencil3D,1024,812039,701853
em1,1,messages/sec,Stencil3D,2048,734311,647951
em1,1,messages/sec,Stencil3D,4096,646858,586233
em1,1,messages/sec,Stencil3D,8192,548690,495013
em1,1,messages/sec,Stencil3D,16384,373881,376357
em1,1,messages/sec,Stencil3D,32768,217725,261801
em1,1,messages/sec,Stencil3D,65536,124653,153290
em1,1,messages/sec,Stencil3D,131072,62325,71793
em1,1,messages/sec,Stencil3D,262144,37573,38721
em1,1,messages/sec,Stencil3D,524288,20187,21008
em1,1,messages/sec,Stencil3D,1048576,7757,5545
em1,1,messages/sec,Stencil3D,2097152,4112,2364
em1,1,messages/sec,Stencil3D,4194304,2057,1475
ib0,1,messages/sec,PingPong,0,305759,363377
ib0,1,messages/sec,PingPong,1,312972,372439
ib0,1,messages/sec,PingPong,2,312532,367735
ib0,1,messages/sec,PingPong,4,312950,372054
ib0,1,messages/sec,PingPong,8,312989,371555
ib0,1,messages/sec,PingPong,16,312618,371228
ib0,1,messages/sec,PingPong,32,314013,370524
ib0,1,messages/sec,PingPong,64,312312,370877
ib0,1,messages/sec,PingPong,128,302524,354338
ib0,1,messages/sec,PingPong,256,301374,353277
ib0,1,messages/sec,PingPong,512,269159,308909
ib0,1,messages/sec,PingPong,1024,264460,303147
ib0,1,messages/sec,PingPong,2048,250485,284428
ib0,1,messages/sec,PingPong,4096,227198,246953
ib0,1,messages/sec,PingPong,8192,195633,210159
ib0,1,messages/sec,PingPong,16384,124986,145709
ib0,1,messages/sec,PingPong,32768,95101,106097
ib0,1,messages/sec,PingPong,65536,60986,67814
ib0,1,messages/sec,PingPong,131072,37305,39523
ib0,1,messages/sec,PingPong,262144,26299,30676
ib0,1,messages/sec,PingPong,524288,17722,20237
ib0,1,messages/sec,PingPong,1048576,9216,12107
ib0,1,messages/sec,PingPong,2097152,5393,6806
ib0,1,messages/sec,PingPong,4194304,3186,3743
ib0,1,messages/sec,PingPing,0,495692,665682
ib0,1,messages/sec,PingPing,1,511900,685607
ib0,1,messages/sec,PingPing,2,510539,681685
ib0,1,messages/sec,PingPing,4,503582,685676
ib0,1,messages/sec,PingPing,8,515591,686420
ib0,1,messages/sec,PingPing,16,510264,682507
ib0,1,messages/sec,PingPing,32,505083,683430
ib0,1,messages/sec,PingPing,64,492613,683818
ib0,1,messages/sec,PingPing,128,496080,657866
ib0,1,messages/sec,PingPing,256,489946,651722
ib0,1,messages/sec,PingPing,512,420132,568923
ib0,1,messages/sec,PingPing,1024,407106,558010
ib0,1,messages/sec,PingPing,2048,387063,539503
ib0,1,messages/sec,PingPing,4096,343278,480206
ib0,1,messages/sec,PingPing,8192,297265,408440
ib0,1,messages/sec,PingPing,16384,235426,258997
ib0,1,messages/sec,PingPing,32768,158133,186969
ib0,1,messages/sec,PingPing,65536,97682,108053
ib0,1,messages/sec,PingPing,131072,41585,52633
ib0,1,messages/sec,PingPing,262144,34706,52326
ib0,1,messages/sec,PingPing,524288,21570,30913
ib0,1,messages/sec,PingPing,1048576,13892,17208
ib0,1,messages/sec,PingPing,2097152,8283,9706
ib0,1,messages/sec,PingPing,4194304,4750,5073
ib0,1,messages/sec,Unirandom,0,265663,345965
ib0,1,messages/sec,Unirandom,1,267140,350730
ib0,1,messages/sec,Unirandom,2,266816,351199
ib0,1,messages/sec,Unirandom,4,267192,350996
ib0,1,messages/sec,Unirandom,8,266631,351507
ib0,1,messages/sec,Unirandom,16,266941,351298
ib0,1,messages/sec,Unirandom,32,267244,349981
ib0,1,messages/sec,Unirandom,64,266034,349813
ib0,1,messages/sec,Unirandom,128,256510,333291
ib0,1,messages/sec,Unirandom,256,255070,330065
ib0,1,messages/sec,Unirandom,512,228124,286346
ib0,1,messages/sec,Unirandom,1024,224803,280897
ib0,1,messages/sec,Unirandom,2048,213825,265746
ib0,1,messages/sec,Unirandom,4096,195400,237575
ib0,1,messages/sec,Unirandom,8192,175338,209293
ib0,1,messages/sec,Unirandom,16384,111264,131358
ib0,1,messages/sec,Unirandom,32768,77268,89347
ib0,1,messages/sec,Unirandom,65536,47591,54945
ib0,1,messages/sec,Unirandom,131072,25794,30118
ib0,1,messages/sec,Unirandom,262144,10660,13033
ib0,1,messages/sec,Unirandom,524288,7213,8815
ib0,1,messages/sec,Unirandom,1048576,4332,5426
ib0,1,messages/sec,Unirandom,2097152,2410,3063
ib0,1,messages/sec,Unirandom,4194304,1387,1645
ib0,1,messages/sec,Birandom,0,276591,368993
ib0,1,messages/sec,Birandom,1,275935,367375
ib0,1,messages/sec,Birandom,2,275433,367409
ib0,1,messages/sec,Birandom,4,275739,366948
ib0,1,messages/sec,Birandom,8,275731,367345
ib0,1,messages/sec,Birandom,16,276098,367118
ib0,1,messages/sec,Birandom,32,276024,365568
ib0,1,messages/sec,Birandom,64,274797,365429
ib0,1,messages/sec,Birandom,128,266298,351160
ib0,1,messages/sec,Birandom,256,264933,348605
ib0,1,messages/sec,Birandom,512,225219,290517
ib0,1,messages/sec,Birandom,1024,221705,284914
ib0,1,messages/sec,Birandom,2048,208851,266748
ib0,1,messages/sec,Birandom,4096,191247,237189
ib0,1,messages/sec,Birandom,8192,166867,200811
ib0,1,messages/sec,Birandom,16384,103663,123241
ib0,1,messages/sec,Birandom,32768,71748,82242
ib0,1,messages/sec,Birandom,65536,43591,49226
ib0,1,messages/sec,Birandom,131072,22533,26598
ib0,1,messages/sec,Birandom,262144,12041,15130
ib0,1,messages/sec,Birandom,524288,7982,9938
ib0,1,messages/sec,Birandom,1048576,4877,6014
ib0,1,messages/sec,Birandom,2097152,2704,3308
ib0,1,messages/sec,Birandom,4194304,1507,1718
ib0,1,messages/sec,Corandom,0,468483,653540
ib0,1,messages/sec,Corandom,1,472153,658668
ib0,1,messages/sec,Corandom,2,470834,656867
ib0,1,messages/sec,Corandom,4,471452,657703
ib0,1,messages/sec,Corandom,8,469785,657419
ib0,1,messages/sec,Corandom,16,470295,658348
ib0,1,messages/sec,Corandom,32,475632,655471
ib0,1,messages/sec,Corandom,64,473165,654096
ib0,1,messages/sec,Corandom,128,454013,622557
ib0,1,messages/sec,Corandom,256,453111,618804
ib0,1,messages/sec,Corandom,512,410129,533196
ib0,1,messages/sec,Corandom,1024,403017,521490
ib0,1,messages/sec,Corandom,2048,383831,479312
ib0,1,messages/sec,Corandom,4096,347713,426176
ib0,1,messages/sec,Corandom,8192,313087,362960
ib0,1,messages/sec,Corandom,16384,199236,229367
ib0,1,messages/sec,Corandom,32768,137797,138535
ib0,1,messages/sec,Corandom,65536,84175,95269
ib0,1,messages/sec,Corandom,131072,33750,51047
ib0,1,messages/sec,Corandom,262144,31756,39148
ib0,1,messages/sec,Corandom,524288,17195,25131
ib0,1,messages/sec,Corandom,1048576,10556,14775
ib0,1,messages/sec,Corandom,2097152,5011,8334
ib0,1,messages/sec,Corandom,4194304,2783,3556
ib0,1,messages/sec,Stencil2D,0,902928,1151874
ib0,1,messages/sec,Stencil2D,1,925248,1169553
ib0,1,messages/sec,Stencil2D,2,891383,1132426
ib0,1,messages/sec,Stencil2D,4,904902,1171195
ib0,1,messages/sec,Stencil2D,8,910382,1171250
ib0,1,messages/sec,Stencil2D,16,906721,1172680
ib0,1,messages/sec,Stencil2D,32,910056,1161256
ib0,1,messages/sec,Stencil2D,64,908772,1168624
ib0,1,messages/sec,Stencil2D,128,923513,1159740
ib0,1,messages/sec,Stencil2D,256,965033,1154025
ib0,1,messages/sec,Stencil2D,512,733850,961921
ib0,1,messages/sec,Stencil2D,1024,724195,949786
ib0,1,messages/sec,Stencil2D,2048,688383,892275
ib0,1,messages/sec,Stencil2D,4096,646552,807050
ib0,1,messages/sec,Stencil2D,8192,591873,686597
ib0,1,messages/sec,Stencil2D,16384,324577,361462
ib0,1,messages/sec,Stencil2D,32768,183838,198552
ib0,1,messages/sec,Stencil2D,65536,95469,117335
ib0,1,messages/sec,Stencil2D,131072,60842,56657
ib0,1,messages/sec,Stencil2D,262144,44995,52224
ib0,1,messages/sec,Stencil2D,524288,26071,31081
ib0,1,messages/sec,Stencil2D,1048576,17118,18449
ib0,1,messages/sec,Stencil2D,2097152,8143,9508
ib0,1,messages/sec,Stencil2D,4194304,3688,3877
ib0,1,messages/sec,Stencil3D,0,992663,1212665
ib0,1,messages/sec,Stencil3D,1,1018617,1241853
ib0,1,messages/sec,Stencil3D,2,1019488,1243610
ib0,1,messages/sec,Stencil3D,4,1003877,1242326
ib0,1,messages/sec,Stencil3D,8,1019796,1243592
ib0,1,messages/sec,Stencil3D,16,1019707,1244615
ib0,1,messages/sec,Stencil3D,32,1019204,1235505
ib0,1,messages/sec,Stencil3D,64,987069,1233632
ib0,1,messages/sec,Stencil3D,128,985069,1184431
ib0,1,messages/sec,Stencil3D,256,976340,1168725
ib0,1,messages/sec,Stencil3D,512,847683,1029271
ib0,1,messages/sec,Stencil3D,1024,826298,965116
ib0,1,messages/sec,Stencil3D,2048,726174,880944
ib0,1,messages/sec,Stencil3D,4096,610428,730924
ib0,1,messages/sec,Stencil3D,8192,527321,597425
ib0,1,messages/sec,Stencil3D,16384,333972,344466
ib0,1,messages/sec,Stencil3D,32768,206176,215708
ib0,1,messages/sec,Stencil3D,65536,114696,123481
ib0,1,messages/sec,Stencil3D,131072,60009,63449
ib0,1,messages/sec,Stencil3D,262144,50791,55682
ib0,1,messages/sec,Stencil3D,524288,31946,32084
ib0,1,messages/sec,Stencil3D,1048576,17803,16524
ib0,1,messages/sec,Stencil3D,2097152,8274,8041
ib0,1,messages/sec,Stencil3D,4194304,2911,3107
default,28,microseconds,PingPong,0,7.11,7.07
default,28,microseconds,PingPong,1,6.87,6.72
